x,y,z,Date
0.49,2.22,112.76,22-08-2023 18:08:33.808
0.84,3.28,112.67,22-08-2023 18:08:34.142
1.10,2.29,112.57,22-08-2023 18:08:34.175
0.84,0.97,112.59,22-08-2023 18:08:34.377
0.53,1.63,112.63,22-08-2023 18:08:34.584
0.74,3.25,112.63,22-08-2023 18:08:34.727
0.93,3.15,112.64,22-08-2023 18:08:34.930
0.54,1.81,112.74,22-08-2023 18:08:35.119
0.29,1.68,113.15,22-08-2023 18:08:35.299
0.73,2.06,113.67,22-08-2023 18:08:35.489
0.83,2.05,114.37,22-08-2023 18:08:35.659
0.41,2.46,115.18,22-08-2023 18:08:35.847
0.32,2.48,116.01,22-08-2023 18:08:36.028
0.72,1.71,116.83,22-08-2023 18:08:36.200
1.00,1.65,117.65,22-08-2023 18:08:36.398
0.58,2.61,118.40,22-08-2023 18:08:36.566
0.40,2.90,119.02,22-08-2023 18:08:36.758
0.92,1.72,119.62,22-08-2023 18:08:36.947
0.99,0.97,120.27,22-08-2023 18:08:37.148
0.42,2.00,120.99,22-08-2023 18:08:37.310
0.35,3.01,121.47,22-08-2023 18:08:37.500
0.84,2.92,121.84,22-08-2023 18:08:37.700
1.04,1.75,122.30,22-08-2023 18:08:37.869
0.49,1.40,122.82,22-08-2023 18:08:38.047
0.29,2.74,123.18,22-08-2023 18:08:38.233
0.66,3.17,123.32,22-08-2023 18:08:38.431
1.03,1.95,123.36,22-08-2023 18:08:38.599
1.01,1.32,123.51,22-08-2023 18:08:38.787
0.85,2.27,123.75,22-08-2023 18:08:38.964
0.71,2.97,123.79,22-08-2023 18:08:39.152
0.67,2.25,123.62,22-08-2023 18:08:39.326
0.63,1.54,123.47,22-08-2023 18:08:39.527
0.81,2.35,123.41,22-08-2023 18:08:39.698
0.95,3.03,123.37,22-08-2023 18:08:39.879
0.50,2.71,123.28,22-08-2023 18:08:40.058
0.16,1.95,123.21,22-08-2023 18:08:40.248
0.62,1.79,123.25,22-08-2023 18:08:40.435
1.26,2.21,123.52,22-08-2023 18:08:40.627
0.75,3.41,124.20,22-08-2023 18:08:40.799
0.18,3.00,125.03,22-08-2023 18:08:40.979
0.25,1.33,125.85,22-08-2023 18:08:41.158
0.88,1.58,126.59,22-08-2023 18:08:41.335
1.13,3.10,127.37,22-08-2023 18:08:41.541
0.85,2.97,128.05,22-08-2023 18:08:41.706
0.41,1.57,128.67,22-08-2023 18:08:41.909
0.35,1.49,129.30,22-08-2023 18:08:42.086
0.71,2.44,129.87,22-08-2023 18:08:42.266
0.92,2.72,130.32,22-08-2023 18:08:42.447
0.79,2.90,130.80,22-08-2023 18:08:42.628
0.64,2.44,131.21,22-08-2023 18:08:42.828
0.72,1.67,131.47,22-08-2023 18:08:42.985
0.80,2.01,131.76,22-08-2023 18:08:43.160
0.81,2.60,132.08,22-08-2023 18:08:43.368
0.80,2.59,132.39,22-08-2023 18:08:43.557
0.68,2.25,132.58,22-08-2023 18:08:43.741
0.58,1.87,132.75,22-08-2023 18:08:43.924
0.66,2.06,133.01,22-08-2023 18:08:44.110
0.67,2.88,133.50,22-08-2023 18:08:44.267
0.67,2.99,133.86,22-08-2023 18:08:44.462
0.76,1.97,134.11,22-08-2023 18:08:44.656
0.82,1.41,134.44,22-08-2023 18:08:44.830
0.72,2.47,134.95,22-08-2023 18:08:45.025
0.82,3.35,135.47,22-08-2023 18:08:45.204
0.81,2.32,135.90,22-08-2023 18:08:45.392
0.74,1.20,136.27,22-08-2023 18:08:45.561
0.55,1.85,136.80,22-08-2023 18:08:45.747
0.74,3.05,137.48,22-08-2023 18:08:45.934
1.09,2.50,138.10,22-08-2023 18:08:46.124
0.98,1.60,138.65,22-08-2023 18:08:46.387
0.37,1.69,139.28,22-08-2023 18:08:46.488
0.19,2.25,139.97,22-08-2023 18:08:46.649
0.80,2.89,140.63,22-08-2023 18:08:46.850
1.44,2.75,141.24,22-08-2023 18:08:47.027
1.18,1.69,141.85,22-08-2023 18:08:47.237
0.29,1.29,142.49,22-08-2023 18:08:47.386
0.02,2.12,143.14,22-08-2023 18:08:47.579
0.88,2.95,143.80,22-08-2023 18:08:47.769
1.49,2.13,144.50,22-08-2023 18:08:47.951
0.92,0.54,145.09,22-08-2023 18:08:48.128
0.31,1.50,145.60,22-08-2023 18:08:48.320
0.64,3.94,146.11,22-08-2023 18:08:48.479
1.01,3.09,146.80,22-08-2023 18:08:48.683
0.67,0.27,147.42,22-08-2023 18:08:48.851
0.48,0.75,147.88,22-08-2023 18:08:49.248
0.78,3.35,148.33,22-08-2023 18:08:49.270
1.01,3.28,148.84,22-08-2023 18:08:49.399
0.92,1.10,149.25,22-08-2023 18:08:49.584
0.50,1.01,149.63,22-08-2023 18:08:49.778
0.30,2.40,150.20,22-08-2023 18:08:49.968
0.71,3.00,150.77,22-08-2023 18:08:50.158
1.27,2.35,151.10,22-08-2023 18:08:50.316
0.96,1.14,151.28,22-08-2023 18:08:50.523
0.43,1.14,151.70,22-08-2023 18:08:50.701
0.73,2.45,152.24,22-08-2023 18:08:50.879
0.93,2.99,152.57,22-08-2023 18:08:51.068
0.52,2.15,152.89,22-08-2023 18:08:51.242
0.38,0.95,153.30,22-08-2023 18:08:51.420
0.98,1.42,153.59,22-08-2023 18:08:51.620
1.27,3.54,153.95,22-08-2023 18:08:51.778
0.73,3.45,154.34,22-08-2023 18:08:51.995
0.26,1.32,154.81,22-08-2023 18:08:52.155
0.59,0.65,155.19,22-08-2023 18:08:52.347
1.05,2.47,155.47,22-08-2023 18:08:52.532
0.88,3.20,155.84,22-08-2023 18:08:52.725
0.50,1.32,156.20,22-08-2023 18:08:52.915
0.74,1.24,156.46,22-08-2023 18:08:53.065
1.02,3.28,156.71,22-08-2023 18:08:53.258
1.01,3.04,157.06,22-08-2023 18:08:53.446
0.81,1.23,157.35,22-08-2023 18:08:53.626
0.58,1.39,157.63,22-08-2023 18:08:53.801
0.49,3.05,158.04,22-08-2023 18:08:54.002
0.80,3.32,158.40,22-08-2023 18:08:54.178
1.14,2.02,158.60,22-08-2023 18:08:54.368
1.12,1.41,158.79,22-08-2023 18:08:54.548
0.63,1.99,159.06,22-08-2023 18:08:54.727
0.07,2.50,159.63,22-08-2023 18:08:54.920
0.40,2.49,160.15,22-08-2023 18:08:55.097
1.49,2.12,160.60,22-08-2023 18:08:55.300
1.38,1.61,161.10,22-08-2023 18:08:55.470
0.15,2.29,161.83,22-08-2023 18:08:55.654
-0.06,3.86,162.76,22-08-2023 18:08:55.828
0.74,2.91,163.75,22-08-2023 18:08:55.997
1.42,0.26,164.52,22-08-2023 18:08:56.211
1.03,1.02,165.23,22-08-2023 18:08:56.377
0.56,3.76,166.05,22-08-2023 18:08:56.570
0.55,4.38,166.96,22-08-2023 18:08:56.752
0.71,1.85,167.90,22-08-2023 18:08:56.928
0.91,-0.86,168.55,22-08-2023 18:08:57.118
0.73,0.57,169.10,22-08-2023 18:08:57.297
0.66,4.51,169.74,22-08-2023 18:08:57.455
0.76,5.39,170.48,22-08-2023 18:08:57.660
0.77,0.68,171.10,22-08-2023 18:08:57.855
0.82,-1.89,171.52,22-08-2023 18:08:58.026
0.94,1.80,171.90,22-08-2023 18:08:58.199
0.92,5.26,172.34,22-08-2023 18:08:58.405
0.74,3.38,172.72,22-08-2023 18:08:58.604
0.58,-0.11,172.98,22-08-2023 18:08:58.757
0.64,-0.03,173.07,22-08-2023 18:08:58.946
0.73,2.50,173.08,22-08-2023 18:08:59.135
0.56,3.95,173.20,22-08-2023 18:08:59.307
0.51,2.75,173.18,22-08-2023 18:08:59.498
0.99,0.76,172.96,22-08-2023 18:08:59.679
1.04,0.67,172.64,22-08-2023 18:08:59.953
0.28,2.70,172.63,22-08-2023 18:09:00.037
0.23,4.31,172.78,22-08-2023 18:09:00.230
0.98,2.07,172.95,22-08-2023 18:09:00.407
1.43,-0.80,172.78,22-08-2023 18:09:00.608
0.76,1.76,172.59,22-08-2023 18:09:00.780
0.26,6.02,172.83,22-08-2023 18:09:00.976
0.33,4.22,173.31,22-08-2023 18:09:01.163
0.89,-1.46,173.58,22-08-2023 18:09:01.330
1.06,-1.71,173.45,22-08-2023 18:09:01.527
0.70,4.03,173.52,22-08-2023 18:09:01.708
0.44,7.58,173.82,22-08-2023 18:09:01.896
0.52,1.69,174.18,22-08-2023 18:09:02.118
0.84,-4.19,174.23,22-08-2023 18:09:02.253
0.85,-0.09,174.27,22-08-2023 18:09:02.455
0.82,7.49,174.23,22-08-2023 18:09:02.602
0.80,6.54,174.12,22-08-2023 18:09:02.802
0.53,-1.34,174.07,22-08-2023 18:09:03.549
0.48,-2.76,173.88,22-08-2023 18:09:03.549
0.83,3.12,173.55,22-08-2023 18:09:03.549
1.01,5.73,173.09,22-08-2023 18:09:03.550
0.81,2.43,172.69,22-08-2023 18:09:03.729
0.44,-0.10,172.35,22-08-2023 18:09:03.904
0.41,1.06,171.85,22-08-2023 18:09:04.094
0.81,2.62,171.25,22-08-2023 18:09:04.275
1.27,3.25,170.69,22-08-2023 18:09:04.454
1.08,3.62,170.24,22-08-2023 18:09:04.636
0.48,2.60,169.66,22-08-2023 18:09:04.942
0.47,0.77,168.97,22-08-2023 18:09:05.121
0.93,1.36,168.36,22-08-2023 18:09:05.230
0.83,3.59,167.85,22-08-2023 18:09:05.355
0.58,3.64,167.35,22-08-2023 18:09:05.977
0.84,1.72,166.71,22-08-2023 18:09:05.978
1.26,1.04,165.96,22-08-2023 18:09:05.978
0.78,2.86,165.32,22-08-2023 18:09:06.121
0.13,3.83,164.83,22-08-2023 18:09:06.288
0.36,1.81,164.33,22-08-2023 18:09:06.718
1.12,0.51,163.77,22-08-2023 18:09:06.720
1.29,2.12,163.16,22-08-2023 18:09:06.920
0.88,4.19,162.49,22-08-2023 18:09:07.023
0.57,3.47,161.91,22-08-2023 18:09:07.206
0.56,1.37,161.46,22-08-2023 18:09:07.365
0.67,0.86,161.05,22-08-2023 18:09:07.603
0.88,2.15,160.56,22-08-2023 18:09:07.732
0.94,3.67,159.93,22-08-2023 18:09:07.938
0.96,3.61,159.37,22-08-2023 18:09:08.127
0.87,2.24,158.92,22-08-2023 18:09:08.306
0.47,0.86,158.59,22-08-2023 18:09:08.502
0.41,0.45,158.14,22-08-2023 18:09:08.660
0.96,2.15,157.58,22-08-2023 18:09:08.847
1.13,4.98,157.22,22-08-2023 18:09:09.045
0.60,4.20,157.01,22-08-2023 18:09:09.229
0.45,-0.07,156.71,22-08-2023 18:09:09.425
0.91,-0.55,156.27,22-08-2023 18:09:09.587
0.98,3.73,155.88,22-08-2023 18:09:09.779
0.56,5.88,155.65,22-08-2023 18:09:09.936
0.39,3.08,155.65,22-08-2023 18:09:10.108
0.90,-0.26,155.45,22-08-2023 18:09:10.394
1.03,0.16,155.12,22-08-2023 18:09:10.503
0.57,3.44,154.95,22-08-2023 18:09:10.686
0.37,4.49,155.12,22-08-2023 18:09:10.862
0.76,2.19,155.28,22-08-2023 18:09:11.052
1.40,0.43,155.12,22-08-2023 18:09:11.247
1.00,2.03,155.05,22-08-2023 18:09:11.420
0.05,3.79,155.38,22-08-2023 18:09:11.601
0.10,3.50,155.86,22-08-2023 18:09:11.788
1.17,1.79,156.13,22-08-2023 18:09:11.969
1.40,1.41,156.15,22-08-2023 18:09:12.169
0.53,2.43,156.33,22-08-2023 18:09:12.308
0.22,3.41,156.68,22-08-2023 18:09:12.518
0.72,2.64,157.05,22-08-2023 18:09:12.706
1.10,1.61,157.21,22-08-2023 18:09:12.879
0.93,1.07,157.12,22-08-2023 18:09:13.082
0.72,2.14,156.99,22-08-2023 18:09:13.226
0.60,3.66,156.96,22-08-2023 18:09:13.566
0.52,3.01,157.12,22-08-2023 18:09:13.606
0.74,0.79,157.18,22-08-2023 18:09:13.808
0.98,0.50,157.00,22-08-2023 18:09:13.987
0.88,3.08,156.70,22-08-2023 18:09:14.172
0.73,4.58,156.64,22-08-2023 18:09:14.357
0.53,2.35,156.74,22-08-2023 18:09:14.536
0.59,-0.10,156.66,22-08-2023 18:09:14.885
1.05,1.30,156.43,22-08-2023 18:09:14.920
1.15,3.62,156.33,22-08-2023 18:09:15.100
0.59,3.63,156.39,22-08-2023 18:09:15.259
0.15,1.59,156.48,22-08-2023 18:09:15.466
0.71,0.76,156.53,22-08-2023 18:09:15.614
1.27,1.85,156.38,22-08-2023 18:09:15.927
0.86,3.19,156.38,22-08-2023 18:09:16.000
0.41,3.77,156.51,22-08-2023 18:09:16.195
0.62,2.74,156.72,22-08-2023 18:09:16.371
1.17,0.64,156.82,22-08-2023 18:09:16.551
1.07,1.06,156.78,22-08-2023 18:09:16.728
0.48,3.30,156.80,22-08-2023 18:09:16.932
0.30,4.25,156.96,22-08-2023 18:09:17.094
0.73,2.41,157.27,22-08-2023 18:09:17.282
1.30,0.50,157.30,22-08-2023 18:09:17.560
1.04,1.53,157.28,22-08-2023 18:09:17.638
0.49,3.46,157.54,22-08-2023 18:09:17.855
0.43,3.25,157.88,22-08-2023 18:09:18.022
0.92,1.40,158.11,22-08-2023 18:09:18.197
1.28,1.18,158.13,22-08-2023 18:09:18.394
0.77,2.82,158.28,22-08-2023 18:09:18.594
0.15,3.18,158.73,22-08-2023 18:09:18.782
0.49,2.12,159.21,22-08-2023 18:09:18.909
1.29,1.26,159.48,22-08-2023 18:09:19.128
1.06,1.99,159.71,22-08-2023 18:09:19.290
0.38,3.55,160.26,22-08-2023 18:09:19.477
0.48,3.36,160.86,22-08-2023 18:09:19.666
1.02,0.51,161.33,22-08-2023 18:09:19.850
0.88,0.06,161.69,22-08-2023 18:09:20.079
0.47,3.59,162.16,22-08-2023 18:09:20.228
0.55,5.29,162.71,22-08-2023 18:09:20.399
1.00,1.67,163.25,22-08-2023 18:09:20.579
1.24,-0.84,163.62,22-08-2023 18:09:20.775
0.69,1.97,163.93,22-08-2023 18:09:20.985
0.26,4.60,164.40,22-08-2023 18:09:21.138
0.68,2.85,164.78,22-08-2023 18:09:21.326
1.10,0.45,165.02,22-08-2023 18:09:21.497
0.74,1.35,165.21,22-08-2023 18:09:21.689
0.58,3.26,165.37,22-08-2023 18:09:21.868
0.74,2.23,165.53,22-08-2023 18:09:22.068
0.85,1.13,165.63,22-08-2023 18:09:22.215
0.95,2.83,165.63,22-08-2023 18:09:22.474
0.85,3.55,165.53,22-08-2023 18:09:22.617
0.52,1.43,165.56,22-08-2023 18:09:22.785
0.67,0.89,165.45,22-08-2023 18:09:22.975
0.97,3.06,165.18,22-08-2023 18:09:23.163
0.91,4.03,164.95,22-08-2023 18:09:23.314
0.54,2.32,164.74,22-08-2023 18:09:23.518
0.59,0.76,164.40,22-08-2023 18:09:23.879
1.01,1.35,164.06,22-08-2023 18:09:23.951
1.10,3.21,163.77,22-08-2023 18:09:24.075
0.50,3.58,163.44,22-08-2023 18:09:24.277
0.31,2.00,163.04,22-08-2023 18:09:24.425
0.98,1.49,162.58,22-08-2023 18:09:24.639
1.35,2.93,162.18,22-08-2023 18:09:24.788
0.74,2.64,161.84,22-08-2023 18:09:25.161
0.16,1.31,161.49,22-08-2023 18:09:25.162
0.57,2.51,161.09,22-08-2023 18:09:25.332
1.40,3.88,160.57,22-08-2023 18:09:25.546
1.19,2.06,160.15,22-08-2023 18:09:25.861
0.04,0.17,159.94,22-08-2023 18:09:25.928
0.02,2.04,159.74,22-08-2023 18:09:26.131
1.20,4.65,159.35,22-08-2023 18:09:26.337
1.72,3.58,158.88,22-08-2023 18:09:26.460
0.72,0.59,158.71,22-08-2023 18:09:26.608
-0.19,0.80,158.71,22-08-2023 18:09:26.827
0.28,3.28,158.67,22-08-2023 18:09:26.980
1.58,3.49,158.51,22-08-2023 18:09:27.391
1.59,1.46,158.27,22-08-2023 18:09:27.392
0.28,1.56,158.24,22-08-2023 18:09:27.767
-0.22,3.44,158.50,22-08-2023 18:09:27.768
0.78,3.82,158.75,22-08-2023 18:09:27.920
1.65,1.46,158.77,22-08-2023 18:09:28.090
0.96,0.40,158.64,22-08-2023 18:09:28.295
0.24,2.50,158.73,22-08-2023 18:09:28.474
0.59,4.62,158.83,22-08-2023 18:09:28.637
1.10,3.07,158.81,22-08-2023 18:09:28.840
0.89,-0.05,158.69,22-08-2023 18:09:29.012
0.60,0.61,158.64,22-08-2023 18:09:29.181
0.87,3.88,158.58,22-08-2023 18:09:29.557
0.94,4.25,158.42,22-08-2023 18:09:29.744
0.90,1.93,158.21,22-08-2023 18:09:29.802
0.81,0.87,157.91,22-08-2023 18:09:29.907
0.68,2.26,157.66,22-08-2023 18:09:30.119
0.43,3.36,157.41,22-08-2023 18:09:30.287
0.68,2.82,157.03,22-08-2023 18:09:30.478
1.00,2.26,156.58,22-08-2023 18:09:30.670
1.05,1.94,156.05,22-08-2023 18:09:30.854
0.56,1.90,155.67,22-08-2023 18:09:31.057
0.21,2.89,155.35,22-08-2023 18:09:31.208
0.59,3.35,154.96,22-08-2023 18:09:31.401
1.27,2.06,154.46,22-08-2023 18:09:31.587
1.11,1.45,153.98,22-08-2023 18:09:31.785
0.35,2.71,153.65,22-08-2023 18:09:31.949
0.28,3.56,153.34,22-08-2023 18:09:32.203
0.81,2.34,153.00,22-08-2023 18:09:32.307
1.03,1.54,152.63,22-08-2023 18:09:32.498
0.75,2.46,152.31,22-08-2023 18:09:32.687
0.50,3.04,151.91,22-08-2023 18:09:32.861
0.50,2.15,151.49,22-08-2023 18:09:33.050
0.77,1.58,151.10,22-08-2023 18:09:33.332
1.03,2.94,150.78,22-08-2023 18:09:33.404
0.73,3.55,150.39,22-08-2023 18:09:33.637
0.44,1.98,149.82,22-08-2023 18:09:33.760
0.68,1.43,149.26,22-08-2023 18:09:34.047
1.02,3.05,148.88,22-08-2023 18:09:34.155
0.82,3.53,148.49,22-08-2023 18:09:34.308
0.35,2.04,147.92,22-08-2023 18:09:34.559
0.48,1.29,147.29,22-08-2023 18:09:34.706
0.99,2.49,146.73,22-08-2023 18:09:34.887
1.06,3.43,146.27,22-08-2023 18:09:35.076
0.56,2.34,145.74,22-08-2023 18:09:35.242
0.35,1.54,145.15,22-08-2023 18:09:35.430
0.72,2.66,144.59,22-08-2023 18:09:35.634
1.00,3.50,144.12,22-08-2023 18:09:35.792
0.86,2.31,143.65,22-08-2023 18:09:35.980
0.65,1.25,143.09,22-08-2023 18:09:36.173
0.51,2.33,142.54,22-08-2023 18:09:36.346
0.54,3.93,142.09,22-08-2023 18:09:36.539
0.79,3.40,141.64,22-08-2023 18:09:36.713
0.80,1.51,141.05,22-08-2023 18:09:36.928
0.62,1.52,140.50,22-08-2023 18:09:37.080
0.64,2.75,140.00,22-08-2023 18:09:37.258
0.75,2.68,139.49,22-08-2023 18:09:37.458
0.75,2.44,138.97,22-08-2023 18:09:37.633
0.73,2.76,138.53,22-08-2023 18:09:37.813
0.72,2.36,138.25,22-08-2023 18:09:38.019
0.83,1.78,137.96,22-08-2023 18:09:38.179
0.80,2.43,137.77,22-08-2023 18:09:38.961
0.62,3.55,137.66,22-08-2023 18:09:39.010
0.43,2.73,137.55,22-08-2023 18:09:39.010
0.68,1.23,137.46,22-08-2023 18:09:39.010
0.99,1.45,137.45,22-08-2023 18:09:39.112
1.04,2.88,137.40,22-08-2023 18:09:39.285
0.83,3.36,137.37,22-08-2023 18:09:39.490
0.64,2.20,137.47,22-08-2023 18:09:39.702
0.74,1.47,137.59,22-08-2023 18:09:39.843
1.01,2.19,137.78,22-08-2023 18:09:40.413
0.89,2.38,138.25,22-08-2023 18:09:40.414
0.42,2.19,138.98,22-08-2023 18:09:40.446
0.38,2.34,139.65,22-08-2023 18:09:40.544
0.81,2.15,140.25,22-08-2023 18:09:40.775
1.07,1.62,141.02,22-08-2023 18:09:40.921
0.74,2.01,141.98,22-08-2023 18:09:41.640
0.51,2.81,142.82,22-08-2023 18:09:41.641
0.73,2.19,143.50,22-08-2023 18:09:41.642
0.99,1.43,144.23,22-08-2023 18:09:42.060
0.85,2.09,145.23,22-08-2023 18:09:42.060
0.64,2.52,146.13,22-08-2023 18:09:42.631
0.71,2.25,146.90,22-08-2023 18:09:42.632
1.12,1.87,147.74,22-08-2023 18:09:42.633
1.12,1.60,148.60,22-08-2023 18:09:42.633
0.55,2.29,149.56,22-08-2023 18:09:42.790
0.40,3.13,150.50,22-08-2023 18:09:42.925
0.83,2.93,151.43,22-08-2023 18:09:43.303
1.17,1.67,152.38,22-08-2023 18:09:43.409
1.11,0.61,153.27,22-08-2023 18:09:43.486
0.86,1.48,154.01,22-08-2023 18:09:43.682
0.70,3.40,154.85,22-08-2023 18:09:43.890
0.83,3.48,155.81,22-08-2023 18:09:48.786
1.19,1.26,156.68,22-08-2023 18:09:48.850
1.21,0.14,157.45,22-08-2023 18:09:48.851
0.84,2.02,158.26,22-08-2023 18:09:48.851
0.65,3.50,159.09,22-08-2023 18:09:48.852
0.88,2.34,159.88,22-08-2023 18:09:48.852
1.03,1.24,160.62,22-08-2023 18:09:48.852
1.00,1.91,161.45,22-08-2023 18:09:48.852
1.01,2.36,162.21,22-08-2023 18:09:48.875
1.00,1.56,162.88,22-08-2023 18:09:48.875
0.91,1.68,163.56,22-08-2023 18:09:48.875
0.98,2.77,164.30,22-08-2023 18:09:48.876
1.11,2.73,165.08,22-08-2023 18:09:48.876
0.89,1.43,165.78,22-08-2023 18:09:48.877
0.69,0.90,166.44,22-08-2023 18:09:48.981
0.92,2.18,167.18,22-08-2023 18:09:48.982
1.18,3.49,168.01,22-08-2023 18:09:48.982
1.00,2.56,168.70,22-08-2023 18:09:48.983
0.70,0.98,169.34,22-08-2023 18:09:48.984
0.72,0.92,170.03,22-08-2023 18:09:48.985
1.02,1.74,170.80,22-08-2023 18:09:48.985
1.17,2.92,171.57,22-08-2023 18:09:48.988
0.78,3.34,172.35,22-08-2023 18:09:48.989
0.71,1.92,173.09,22-08-2023 18:09:48.989
1.25,0.50,173.85,22-08-2023 18:09:48.990
1.29,1.47,174.70,22-08-2023 18:09:48.990
0.75,3.77,175.64,22-08-2023 18:09:49.004
0.48,3.18,176.64,22-08-2023 18:09:49.036
0.96,0.83,177.58,22-08-2023 18:09:49.163
1.35,0.26,178.44,22-08-2023 18:09:49.383
1.16,2.43,179.28,22-08-2023 18:09:49.549
0.85,3.80,180.12,22-08-2023 18:09:49.748
0.86,2.70,180.86,22-08-2023 18:09:49.910
1.12,0.72,181.49,22-08-2023 18:09:50.114
1.08,0.57,182.17,22-08-2023 18:09:50.317
0.92,2.44,182.89,22-08-2023 18:09:50.494
0.95,3.25,183.55,22-08-2023 18:09:50.663
1.24,2.10,184.12,22-08-2023 18:09:50.894
1.30,1.16,184.66,22-08-2023 18:09:51.025
0.74,2.00,185.31,22-08-2023 18:09:51.207
0.48,3.45,186.21,22-08-2023 18:09:51.376
0.93,2.74,187.07,22-08-2023 18:09:51.590
1.26,0.60,187.69,22-08-2023 18:09:51.779
1.17,0.96,188.29,22-08-2023 18:09:51.948
1.07,3.86,189.08,22-08-2023 18:09:52.127
1.04,4.03,189.85,22-08-2023 18:09:52.298
0.89,1.14,190.59,22-08-2023 18:09:52.466
0.89,-0.39,191.21,22-08-2023 18:09:52.672
0.99,2.08,191.87,22-08-2023 18:09:52.871
1.19,5.00,192.66,22-08-2023 18:09:53.045
1.07,3.79,193.37,22-08-2023 18:09:53.217
0.84,0.07,193.95,22-08-2023 18:09:53.412
0.88,-0.45,194.49,22-08-2023 18:09:53.613
1.39,3.11,195.03,22-08-2023 18:09:53.780
1.38,5.14,195.59,22-08-2023 18:09:53.945
0.86,2.61,196.11,22-08-2023 18:09:54.128
0.77,-0.35,196.61,22-08-2023 18:09:54.340
1.18,0.79,197.06,22-08-2023 18:09:54.545
1.26,3.51,197.48,22-08-2023 18:09:54.694
0.87,3.71,197.89,22-08-2023 18:09:54.928
0.82,2.04,198.28,22-08-2023 18:09:55.081
1.20,1.64,198.55,22-08-2023 18:09:55.313
1.23,2.31,198.86,22-08-2023 18:09:55.473
0.96,1.93,199.16,22-08-2023 18:09:55.626
0.97,1.71,199.34,22-08-2023 18:09:55.869
1.17,3.13,199.39,22-08-2023 18:09:56.006
1.09,4.34,199.43,22-08-2023 18:09:56.215
0.84,2.34,199.60,22-08-2023 18:09:56.323
0.86,-0.59,199.76,22-08-2023 18:09:56.538
1.19,0.33,199.82,22-08-2023 18:09:57.255
1.36,4.69,199.86,22-08-2023 18:09:57.283
1.24,5.65,199.86,22-08-2023 18:09:57.343
0.88,1.45,199.93,22-08-2023 18:09:57.384
0.76,-0.98,200.00,22-08-2023 18:09:57.418
1.03,1.94,200.10,22-08-2023 18:09:57.645
1.30,4.93,200.13,22-08-2023 18:09:57.793
1.17,3.55,200.09,22-08-2023 18:09:58.011
0.93,1.02,200.12,22-08-2023 18:09:58.146
0.90,1.11,200.18,22-08-2023 18:09:58.427
1.26,2.72,200.14,22-08-2023 18:09:58.691
1.34,2.92,200.04,22-08-2023 18:09:58.743
0.80,1.98,200.08,22-08-2023 18:09:58.892
0.68,2.36,200.12,22-08-2023 18:09:59.077
1.28,2.91,200.03,22-08-2023 18:09:59.258
1.44,1.87,199.93,22-08-2023 18:09:59.461
0.88,1.37,199.92,22-08-2023 18:09:59.675
0.51,2.53,199.96,22-08-2023 18:09:59.820
0.91,3.61,199.97,22-08-2023 18:10:00.076
1.43,2.57,199.91,22-08-2023 18:10:00.181
1.17,0.92,199.82,22-08-2023 18:10:00.411
0.75,1.47,199.74,22-08-2023 18:10:00.559
0.92,3.25,199.69,22-08-2023 18:10:00.709
1.29,3.01,199.62,22-08-2023 18:10:01.127
1.08,1.18,199.48,22-08-2023 18:10:01.128
0.81,1.04,199.40,22-08-2023 18:10:01.332
1.01,2.78,199.35,22-08-2023 18:10:01.579
1.09,3.39,199.25,22-08-2023 18:10:01.646
0.84,2.39,199.22,22-08-2023 18:10:01.895
0.85,1.60,199.16,22-08-2023 18:10:02.028
1.00,1.55,199.06,22-08-2023 18:10:02.206
1.10,1.91,198.92,22-08-2023 18:10:02.393
1.05,2.67,198.88,22-08-2023 18:10:02.570
0.81,3.22,198.92,22-08-2023 18:10:02.849
0.74,2.56,198.90,22-08-2023 18:10:02.936
1.16,1.11,198.84,22-08-2023 18:10:03.115
1.37,1.08,198.81,22-08-2023 18:10:03.514
0.89,2.76,198.93,22-08-2023 18:10:03.514
0.54,3.83,199.07,22-08-2023 18:10:03.675
0.88,2.79,199.22,22-08-2023 18:10:03.854
1.29,1.02,199.35,22-08-2023 18:10:04.025
1.11,1.27,199.50,22-08-2023 18:10:04.463
0.93,3.07,199.67,22-08-2023 18:10:04.463
0.90,3.35,199.85,22-08-2023 18:10:04.984
0.85,1.79,199.95,22-08-2023 18:10:04.984
1.04,1.24,200.03,22-08-2023 18:10:04.984
1.32,2.31,200.19,22-08-2023 18:10:05.327
1.20,2.37,200.34,22-08-2023 18:10:05.327
0.79,1.34,200.41,22-08-2023 18:10:05.482
0.76,2.03,200.54,22-08-2023 18:10:05.679
1.03,3.29,200.71,22-08-2023 18:10:06.044
1.08,2.49,200.89,22-08-2023 18:10:06.045
0.79,1.10,201.08,22-08-2023 18:10:06.257
0.74,1.84,201.29,22-08-2023 18:10:06.417
1.04,3.11,201.50,22-08-2023 18:10:06.600
1.17,2.27,201.65,22-08-2023 18:10:06.781
1.11,0.82,201.81,22-08-2023 18:10:06.968
1.02,1.36,202.01,22-08-2023 18:10:07.139
0.94,2.96,202.28,22-08-2023 18:10:07.328
0.87,2.79,202.55,22-08-2023 18:10:07.533
0.93,1.57,202.84,22-08-2023 18:10:07.678
1.03,1.47,203.10,22-08-2023 18:10:07.875
1.01,2.06,203.37,22-08-2023 18:10:08.157
0.87,2.41,203.72,22-08-2023 18:10:08.241
0.70,2.62,204.15,22-08-2023 18:10:08.428
