accelZ,Date
-0.06,22-08-2023 18:09:48.983
0.02,22-08-2023 18:09:48.984
0.08,22-08-2023 18:09:48.984
0.07,22-08-2023 18:09:48.985
-0.3,22-08-2023 18:09:48.985
-0.46,22-08-2023 18:09:48.988
0.23,22-08-2023 18:09:48.989
0.53,22-08-2023 18:09:48.989
-0.43,22-08-2023 18:09:48.990
-1.08,22-08-2023 18:09:48.990
-0.4,22-08-2023 18:09:49.006
0.62,22-08-2023 18:09:49.036
0.35,22-08-2023 18:09:49.164
-0.59,22-08-2023 18:09:49.383
-0.08,22-08-2023 18:09:49.553
0.27,22-08-2023 18:09:49.749
0.55,22-08-2023 18:09:49.910
-0.22,22-08-2023 18:09:50.115
-0.26,22-08-2023 18:09:50.318
-0.07,22-08-2023 18:09:50.495
0.14,22-08-2023 18:09:50.663
-0.03,22-08-2023 18:09:50.931
-0.5,22-08-2023 18:09:51.025
-0.06,22-08-2023 18:09:51.222
0.12,22-08-2023 18:09:51.380
0.22,22-08-2023 18:09:51.601
-0.29,22-08-2023 18:09:51.795
0.14,22-08-2023 18:09:51.952
-0.03,22-08-2023 18:09:52.133
0.17,22-08-2023 18:09:52.299
0.08,22-08-2023 18:09:52.467
-0.33,22-08-2023 18:09:52.689
0.02,22-08-2023 18:09:52.881
-0.3,22-08-2023 18:09:53.046
0.17,22-08-2023 18:09:53.227
0.17,22-08-2023 18:09:53.412
-0.12,22-08-2023 18:09:53.613
-0.54,22-08-2023 18:09:53.790
-0.16,22-08-2023 18:09:53.974
0.3,22-08-2023 18:09:54.131
0.12,22-08-2023 18:09:54.344
-0.53,22-08-2023 18:09:54.547
-0.41,22-08-2023 18:09:54.698
0.24,22-08-2023 18:09:54.946
0.22,22-08-2023 18:09:55.086
-0.7,22-08-2023 18:09:55.314
-0.28,22-08-2023 18:09:55.473
-0.16,22-08-2023 18:09:55.642
-0.16,22-08-2023 18:09:55.883
-0.01,22-08-2023 18:09:56.010
0.16,22-08-2023 18:09:56.231
0.26,22-08-2023 18:09:56.325
-0.21,22-08-2023 18:09:56.542
-0.67,22-08-2023 18:09:57.256
-0.41,22-08-2023 18:09:57.294
0.34,22-08-2023 18:09:57.356
-0.05,22-08-2023 18:09:57.384
0.03,22-08-2023 18:09:57.423
0.21,22-08-2023 18:09:57.663
-0.05,22-08-2023 18:09:57.798
0.07,22-08-2023 18:09:58.012
-0.24,22-08-2023 18:09:58.147
0.03,22-08-2023 18:09:58.428
-0.25,22-08-2023 18:09:58.692
-0.33,22-08-2023 18:09:58.743
0.17,22-08-2023 18:09:58.892
0.34,22-08-2023 18:09:59.077
-0.12,22-08-2023 18:09:59.258
-0.56,22-08-2023 18:09:59.488
0,22-08-2023 18:09:59.679
0.35,22-08-2023 18:09:59.826
0.1,22-08-2023 18:10:00.081
-0.41,22-08-2023 18:10:00.181
-0.33,22-08-2023 18:10:00.412
-0.04,22-08-2023 18:10:00.560
0.31,22-08-2023 18:10:00.710
-0.06,22-08-2023 18:10:01.128
-0.2,22-08-2023 18:10:01.331
-0.13,22-08-2023 18:10:01.332
0.11,22-08-2023 18:10:01.580
-0.05,22-08-2023 18:10:01.895
0.09,22-08-2023 18:10:01.896
-0.02,22-08-2023 18:10:02.030
-0.27,22-08-2023 18:10:02.207
-0.48,22-08-2023 18:10:02.393
-0.4,22-08-2023 18:10:02.570
0.01,22-08-2023 18:10:02.849
0.45,22-08-2023 18:10:02.936
0,22-08-2023 18:10:03.115
-0.29,22-08-2023 18:10:03.514
-0.35,22-08-2023 18:10:03.514
0.99,22-08-2023 18:10:03.675
0.25,22-08-2023 18:10:03.855
-0.02,22-08-2023 18:10:04.025
-0.38,22-08-2023 18:10:04.463
-0.05,22-08-2023 18:10:04.463
0.04,22-08-2023 18:10:04.984
0.04,22-08-2023 18:10:04.984
-0.16,22-08-2023 18:10:04.985
-0.28,22-08-2023 18:10:05.327
-0.19,22-08-2023 18:10:05.327
0.05,22-08-2023 18:10:05.483
-0.01,22-08-2023 18:10:05.680
-0.01,22-08-2023 18:10:06.045
-0.48,22-08-2023 18:10:06.045
0.05,22-08-2023 18:10:06.259
0.16,22-08-2023 18:10:06.417
-0.01,22-08-2023 18:10:06.602
-0.01,22-08-2023 18:10:06.782
-0.28,22-08-2023 18:10:06.969
-0.22,22-08-2023 18:10:07.140
0.17,22-08-2023 18:10:07.329
0.14,22-08-2023 18:10:07.533
-0.07,22-08-2023 18:10:07.678
-0.3,22-08-2023 18:10:07.875
-0.12,22-08-2023 18:10:08.157
-0.11,22-08-2023 18:10:08.242
0.05,22-08-2023 18:10:08.428
0.12,22-08-2023 18:10:08.618
0.19,22-08-2023 18:10:08.813
-0.48,22-08-2023 18:10:08.977
-0.34,22-08-2023 18:10:09.146
0.29,22-08-2023 18:10:09.350
0.43,22-08-2023 18:10:09.529
-0.19,22-08-2023 18:10:09.698
-0.16,22-08-2023 18:10:09.909
-0.23,22-08-2023 18:10:10.067
-0.24,22-08-2023 18:10:10.248
-0.57,22-08-2023 18:10:10.704
0.75,22-08-2023 18:10:10.738
0.14,22-08-2023 18:10:10.818
-0.08,22-08-2023 18:10:11.003
-0.63,22-08-2023 18:10:11.184
-0.48,22-08-2023 18:10:11.337
0.03,22-08-2023 18:10:11.568
-0.39,22-08-2023 18:10:11.714
0.04,22-08-2023 18:10:11.917
0.21,22-08-2023 18:10:12.122
0.08,22-08-2023 18:10:12.288
-0.06,22-08-2023 18:10:12.464
-0.31,22-08-2023 18:10:12.652
-0.06,22-08-2023 18:10:12.836
0.39,22-08-2023 18:10:13.016
0.68,22-08-2023 18:10:13.175
-0.3,22-08-2023 18:10:13.377
-0.77,22-08-2023 18:10:13.551
0,22-08-2023 18:10:13.749
0.46,22-08-2023 18:10:13.954
0.57,22-08-2023 18:10:14.118
-1.13,22-08-2023 18:10:14.288
0.15,22-08-2023 18:10:14.476
0.16,22-08-2023 18:10:14.676
0.38,22-08-2023 18:10:14.851
-0.38,22-08-2023 18:10:15.007
0.56,22-08-2023 18:10:15.314
0.34,22-08-2023 18:10:15.407
0.05,22-08-2023 18:10:15.579
-0.25,22-08-2023 18:10:15.782
-0.21,22-08-2023 18:10:15.980
-0.06,22-08-2023 18:10:16.122
0.61,22-08-2023 18:10:16.319
-0.47,22-08-2023 18:10:16.500
0.27,22-08-2023 18:10:16.683
-0.1,22-08-2023 18:10:16.864
-0.83,22-08-2023 18:10:17.047
-0.28,22-08-2023 18:10:17.253
0.33,22-08-2023 18:10:17.402
0.5,22-08-2023 18:10:17.770
-0.36,22-08-2023 18:10:17.774
-0.49,22-08-2023 18:10:17.975
-0.15,22-08-2023 18:10:18.138
0.04,22-08-2023 18:10:18.340
-0.28,22-08-2023 18:10:18.799
-0.09,22-08-2023 18:10:18.800
-0.13,22-08-2023 18:10:18.879
-0.1,22-08-2023 18:10:19.193
-0.15,22-08-2023 18:10:19.252
0.12,22-08-2023 18:10:19.462
-0.21,22-08-2023 18:10:19.598
-0.1,22-08-2023 18:10:19.922
-0.3,22-08-2023 18:10:20.007
0.15,22-08-2023 18:10:20.195
0.18,22-08-2023 18:10:20.334
-0.56,22-08-2023 18:10:20.542
-0.22,22-08-2023 18:10:20.699
0.02,22-08-2023 18:10:20.900
0.12,22-08-2023 18:10:21.155
0.84,22-08-2023 18:10:21.511
-0.15,22-08-2023 18:10:21.635
0,22-08-2023 18:10:21.685
0.56,22-08-2023 18:10:21.823
0.74,22-08-2023 18:10:22.196
-0.19,22-08-2023 18:10:22.196
-0.32,22-08-2023 18:10:22.382
0.26,22-08-2023 18:10:22.562
0.43,22-08-2023 18:10:22.727
-0.14,22-08-2023 18:10:23.295
-0.42,22-08-2023 18:10:23.544
-0.24,22-08-2023 18:10:23.544
0.24,22-08-2023 18:10:23.601
0.29,22-08-2023 18:10:23.659
-0.27,22-08-2023 18:10:23.823
-0.47,22-08-2023 18:10:24.027
0.39,22-08-2023 18:10:24.212
0.28,22-08-2023 18:10:24.403
-0.23,22-08-2023 18:10:24.574
-0.79,22-08-2023 18:10:24.732
-0.44,22-08-2023 18:10:24.934
-0.08,22-08-2023 18:10:25.109
0.43,22-08-2023 18:10:25.299
0.32,22-08-2023 18:10:25.480
-0.38,22-08-2023 18:10:25.666
-0.8,22-08-2023 18:10:25.848
0.17,22-08-2023 18:10:26.027
0.46,22-08-2023 18:10:26.224
-0.14,22-08-2023 18:10:26.396
-1.03,22-08-2023 18:10:26.784
0.53,22-08-2023 18:10:26.785
0.87,22-08-2023 18:10:26.954
0.03,22-08-2023 18:10:27.123
-0.69,22-08-2023 18:10:27.328
-0.17,22-08-2023 18:10:27.499
0.28,22-08-2023 18:10:27.687
-0.4,22-08-2023 18:10:27.882
-0.59,22-08-2023 18:10:28.053
-0.37,22-08-2023 18:10:28.297
0.41,22-08-2023 18:10:28.602
0.08,22-08-2023 18:10:28.603
-0.56,22-08-2023 18:10:28.787
-0.12,22-08-2023 18:10:28.965
-0.06,22-08-2023 18:10:29.377
0.02,22-08-2023 18:10:29.377
-0.16,22-08-2023 18:10:29.540
-0.02,22-08-2023 18:10:29.698
-0.15,22-08-2023 18:10:29.888
-0.08,22-08-2023 18:10:30.288
0.17,22-08-2023 18:10:30.288
-0.05,22-08-2023 18:10:30.447
-0.44,22-08-2023 18:10:30.903
-0.19,22-08-2023 18:10:31.074
0.05,22-08-2023 18:10:31.075
0.11,22-08-2023 18:10:31.179
0.31,22-08-2023 18:10:31.412
-0.53,22-08-2023 18:10:31.528
-0.56,22-08-2023 18:10:31.896
0.55,22-08-2023 18:10:31.898
-0.09,22-08-2023 18:10:32.079
-0.08,22-08-2023 18:10:32.266
0.13,22-08-2023 18:10:41.354
0.37,22-08-2023 18:10:41.354
-0.22,22-08-2023 18:10:41.397
0.12,22-08-2023 18:10:41.397
0.35,22-08-2023 18:10:41.398
0.05,22-08-2023 18:10:41.398
-0.69,22-08-2023 18:10:41.398
-0.3,22-08-2023 18:10:41.398
0.42,22-08-2023 18:10:41.416
0.46,22-08-2023 18:10:41.417
-0.3,22-08-2023 18:10:41.417
-0.25,22-08-2023 18:10:41.417
0.14,22-08-2023 18:10:41.418
0.02,22-08-2023 18:10:41.418
-0.13,22-08-2023 18:10:41.418
-0.29,22-08-2023 18:10:41.465
-0.1,22-08-2023 18:10:41.466
0.01,22-08-2023 18:10:41.466
-0.21,22-08-2023 18:10:41.466
-0.12,22-08-2023 18:10:41.467
0.21,22-08-2023 18:10:41.467
0.35,22-08-2023 18:10:41.467
-0.2,22-08-2023 18:10:41.468
-0.7,22-08-2023 18:10:41.468
-0.26,22-08-2023 18:10:41.468
0.31,22-08-2023 18:10:41.469
-0.1,22-08-2023 18:10:41.469
0.01,22-08-2023 18:10:41.469
-0.09,22-08-2023 18:10:41.470
0.18,22-08-2023 18:10:41.470
-0.02,22-08-2023 18:10:41.470
-0.08,22-08-2023 18:10:41.471
0.04,22-08-2023 18:10:41.471
-0.12,22-08-2023 18:10:41.472
0.04,22-08-2023 18:10:41.472
0.12,22-08-2023 18:10:41.473
0.06,22-08-2023 18:10:41.473
0.21,22-08-2023 18:10:41.473
0.2,22-08-2023 18:10:41.474
-0.24,22-08-2023 18:10:41.474
-0.73,22-08-2023 18:10:41.475
-0.25,22-08-2023 18:10:41.475
-0.34,22-08-2023 18:10:41.475
0.03,22-08-2023 18:10:41.475
0.3,22-08-2023 18:10:41.478
0.12,22-08-2023 18:10:41.478
-0.16,22-08-2023 18:10:41.478
-0.16,22-08-2023 18:10:41.479
0.33,22-08-2023 18:10:41.479
0.21,22-08-2023 18:10:41.479
0.06,22-08-2023 18:10:41.686
-0.56,22-08-2023 18:10:41.827
-0.27,22-08-2023 18:10:41.986
0.17,22-08-2023 18:10:42.190
0.32,22-08-2023 18:10:42.337
-0.58,22-08-2023 18:10:42.529
-0.52,22-08-2023 18:10:42.719
0.03,22-08-2023 18:10:42.899
0.49,22-08-2023 18:10:43.188
0.02,22-08-2023 18:10:43.258
-0.39,22-08-2023 18:10:43.446
-0.25,22-08-2023 18:10:43.639
0.1,22-08-2023 18:10:43.816
0.07,22-08-2023 18:10:43.985
-0.22,22-08-2023 18:10:44.194
0.08,22-08-2023 18:10:44.347
0.12,22-08-2023 18:10:44.599
-0.25,22-08-2023 18:10:44.715
-0.22,22-08-2023 18:10:45.010
0.14,22-08-2023 18:10:45.098
-0.15,22-08-2023 18:10:45.306
-0.24,22-08-2023 18:10:45.446
-0.09,22-08-2023 18:10:45.666
0.13,22-08-2023 18:10:45.852
-0.25,22-08-2023 18:10:46.021
-0.18,22-08-2023 18:10:46.211
0.14,22-08-2023 18:10:46.369
0,22-08-2023 18:10:46.647
-0.5,22-08-2023 18:10:46.738
-0.12,22-08-2023 18:10:46.928
-0.01,22-08-2023 18:10:47.115
-0.37,22-08-2023 18:10:47.307
-0.01,22-08-2023 18:10:47.569
0.27,22-08-2023 18:10:47.649
-0.03,22-08-2023 18:10:47.980
-0.21,22-08-2023 18:10:48.063
0.07,22-08-2023 18:10:48.199
-0.81,22-08-2023 18:10:48.407
0.01,22-08-2023 18:10:48.569
0.37,22-08-2023 18:10:48.778
-0.22,22-08-2023 18:10:48.952
0.3,22-08-2023 18:10:49.154
0.54,22-08-2023 18:10:49.648
-0.13,22-08-2023 18:10:49.648
-0.33,22-08-2023 18:10:49.741
-0.62,22-08-2023 18:10:50.130
-0.08,22-08-2023 18:10:50.131
-0.32,22-08-2023 18:10:50.285
0.3,22-08-2023 18:10:50.399
-0.53,22-08-2023 18:10:50.606
-0.53,22-08-2023 18:10:50.781
0.07,22-08-2023 18:10:50.972
0.14,22-08-2023 18:10:51.141
-0.81,22-08-2023 18:10:51.321
0.52,22-08-2023 18:10:51.501
-0.09,22-08-2023 18:10:51.679
-0.15,22-08-2023 18:10:51.881
-0.25,22-08-2023 18:10:52.052
-0.15,22-08-2023 18:10:52.235
-0.25,22-08-2023 18:10:52.408
0.06,22-08-2023 18:10:52.694
-0.12,22-08-2023 18:10:52.831
-0.24,22-08-2023 18:10:52.957
-0.21,22-08-2023 18:10:53.329
-0.02,22-08-2023 18:10:53.352
0.38,22-08-2023 18:10:53.524
-0.04,22-08-2023 18:10:53.726
-0.51,22-08-2023 18:10:53.897
0.06,22-08-2023 18:10:54.078
0.85,22-08-2023 18:10:54.250
-0.01,22-08-2023 18:10:54.447
-0.85,22-08-2023 18:10:54.762
-0.39,22-08-2023 18:10:55.400
0.4,22-08-2023 18:10:55.400
0.31,22-08-2023 18:10:55.401
-0.58,22-08-2023 18:10:55.479
-0.48,22-08-2023 18:10:55.533
0.36,22-08-2023 18:10:55.877
0.15,22-08-2023 18:10:55.913
-0.05,22-08-2023 18:10:56.478
-0.56,22-08-2023 18:10:56.478
-0.21,22-08-2023 18:10:56.479
0.21,22-08-2023 18:10:57.017
0,22-08-2023 18:10:57.017
-0.55,22-08-2023 18:10:57.018
-0.1,22-08-2023 18:11:00.075
0.37,22-08-2023 18:11:00.075
-0.28,22-08-2023 18:11:03.167
-0.63,22-08-2023 18:11:03.168
-0.06,22-08-2023 18:11:03.169
0.25,22-08-2023 18:11:03.169
-0.23,22-08-2023 18:11:03.169
-0.24,22-08-2023 18:11:03.169
-0.01,22-08-2023 18:11:03.170
0.03,22-08-2023 18:11:03.170
0.1,22-08-2023 18:11:03.170
0.09,22-08-2023 18:11:03.170
-0.13,22-08-2023 18:11:03.170
-0.45,22-08-2023 18:11:03.170
-0.39,22-08-2023 18:11:03.170
0.21,22-08-2023 18:11:03.171
-0.01,22-08-2023 18:11:03.171
0.04,22-08-2023 18:11:03.171
-0.12,22-08-2023 18:11:03.171
0.07,22-08-2023 18:11:03.174
-0.14,22-08-2023 18:11:03.174
-0.39,22-08-2023 18:11:03.174
0.26,22-08-2023 18:11:03.174
0.15,22-08-2023 18:11:03.174
-0.63,22-08-2023 18:11:03.174
-0.31,22-08-2023 18:11:03.174
0.15,22-08-2023 18:11:03.174
0.24,22-08-2023 18:11:03.175
-0.06,22-08-2023 18:11:03.217
-0.3,22-08-2023 18:11:03.218
-0.44,22-08-2023 18:11:03.218
-0.36,22-08-2023 18:11:03.218
-0.02,22-08-2023 18:11:03.218
0.04,22-08-2023 18:11:03.310
-0.34,22-08-2023 18:11:03.444
0.24,22-08-2023 18:11:03.958
0.03,22-08-2023 18:11:04.353
-0.33,22-08-2023 18:11:04.611
-0.3,22-08-2023 18:11:04.777
0.38,22-08-2023 18:11:04.777
0.57,22-08-2023 18:11:04.777
-0.35,22-08-2023 18:11:04.777
-0.88,22-08-2023 18:11:04.917
0.06,22-08-2023 18:11:05.102
0.88,22-08-2023 18:11:05.304
0.26,22-08-2023 18:11:05.506
-0.92,22-08-2023 18:11:08.181
-0.62,22-08-2023 18:11:08.182
0.66,22-08-2023 18:11:08.182
0.58,22-08-2023 18:11:08.182
-0.3,22-08-2023 18:11:08.183
-0.02,22-08-2023 18:11:08.300
0.23,22-08-2023 18:11:08.300
0.42,22-08-2023 18:11:08.300
-0.14,22-08-2023 18:11:08.301
-0.61,22-08-2023 18:11:08.301
-0.19,22-08-2023 18:11:08.301
-0.06,22-08-2023 18:11:08.301
0.18,22-08-2023 18:11:08.301
0.13,22-08-2023 18:11:08.382
-0.32,22-08-2023 18:11:08.383
-0.24,22-08-2023 18:11:26.695
0.09,22-08-2023 18:11:26.697
-0.14,22-08-2023 18:11:26.763
-0.33,22-08-2023 18:11:26.763
-0.28,22-08-2023 18:11:26.763
-0.1,22-08-2023 18:11:26.763
0.3,22-08-2023 18:11:26.763
-0.15,22-08-2023 18:11:26.764
-0.44,22-08-2023 18:11:26.764
-0.09,22-08-2023 18:11:26.780
0.26,22-08-2023 18:11:26.780
-0.21,22-08-2023 18:11:26.780
-0.31,22-08-2023 18:11:26.780
0.25,22-08-2023 18:11:26.780
0.22,22-08-2023 18:11:26.780
0.29,22-08-2023 18:11:26.780
-0.35,22-08-2023 18:11:26.780
-0.43,22-08-2023 18:11:26.780
0.23,22-08-2023 18:11:26.780
0.36,22-08-2023 18:11:26.781
-1.94,22-08-2023 18:11:26.781
-0.66,22-08-2023 18:11:26.781
0.69,22-08-2023 18:11:26.781
0.59,22-08-2023 18:11:26.781
-0.68,22-08-2023 18:11:26.781
-0.12,22-08-2023 18:11:26.781
0.31,22-08-2023 18:11:26.781
0,22-08-2023 18:11:26.781
-0.87,22-08-2023 18:11:26.781
0.15,22-08-2023 18:11:26.781
0.19,22-08-2023 18:11:26.781
-0.1,22-08-2023 18:11:26.781
-0.66,22-08-2023 18:11:26.781
-0.46,22-08-2023 18:11:26.782
0.16,22-08-2023 18:11:26.782
0.02,22-08-2023 18:11:26.782
0.04,22-08-2023 18:11:26.790
-0.23,22-08-2023 18:11:26.790
-0.17,22-08-2023 18:11:26.790
0.28,22-08-2023 18:11:26.790
-0.11,22-08-2023 18:11:26.790
-0.3,22-08-2023 18:11:26.790
-0.03,22-08-2023 18:11:26.790
-0.25,22-08-2023 18:11:26.790
-0.19,22-08-2023 18:11:26.790
0.35,22-08-2023 18:11:26.790
0.11,22-08-2023 18:11:26.790
-0.74,22-08-2023 18:11:26.790
-0.6,22-08-2023 18:11:26.790
0.49,22-08-2023 18:11:26.791
0.28,22-08-2023 18:11:26.791
-0.64,22-08-2023 18:11:26.791
-0.78,22-08-2023 18:11:26.791
0.23,22-08-2023 18:11:26.791
0.63,22-08-2023 18:11:26.791
0.11,22-08-2023 18:11:26.791
-0.76,22-08-2023 18:11:26.791
-0.34,22-08-2023 18:11:26.791
0.7,22-08-2023 18:11:26.791
0.25,22-08-2023 18:11:26.791
-0.3,22-08-2023 18:11:26.791
-0.34,22-08-2023 18:11:26.791
0.01,22-08-2023 18:11:26.791
0.24,22-08-2023 18:11:26.791
0.4,22-08-2023 18:11:26.791
-0.28,22-08-2023 18:11:26.792
-0.56,22-08-2023 18:11:26.792
-0.23,22-08-2023 18:11:26.792
0.47,22-08-2023 18:11:26.792
0.39,22-08-2023 18:11:26.792
-0.47,22-08-2023 18:11:26.792
-0.21,22-08-2023 18:11:26.792
-0.12,22-08-2023 18:11:26.792
-0.06,22-08-2023 18:11:26.792
0.07,22-08-2023 18:11:26.792
-0.01,22-08-2023 18:11:26.792
-0.5,22-08-2023 18:11:26.792
-0.31,22-08-2023 18:11:26.792
0.09,22-08-2023 18:11:26.792
0.16,22-08-2023 18:11:26.792
-0.16,22-08-2023 18:11:26.792
-0.4,22-08-2023 18:11:26.793
0.08,22-08-2023 18:11:26.793
0.17,22-08-2023 18:11:26.793
0.02,22-08-2023 18:11:26.793
-0.11,22-08-2023 18:11:26.793
-0.2,22-08-2023 18:11:26.793
0.25,22-08-2023 18:11:26.793
0.19,22-08-2023 18:11:26.793
-0.53,22-08-2023 18:11:26.793
-0.44,22-08-2023 18:11:26.793
0.18,22-08-2023 18:11:26.793
0.38,22-08-2023 18:11:26.793
-0.16,22-08-2023 18:11:26.793
-0.68,22-08-2023 18:11:26.793
-0.4,22-08-2023 18:11:26.793
0.14,22-08-2023 18:11:26.794
0.15,22-08-2023 18:11:26.794
0.08,22-08-2023 18:11:26.794
-1.15,22-08-2023 18:11:26.794
-0.85,22-08-2023 18:11:26.794
0.09,22-08-2023 18:11:27.405
0.54,22-08-2023 18:11:27.406
-0.25,22-08-2023 18:11:27.407
-0.48,22-08-2023 18:11:27.443
-0.08,22-08-2023 18:11:27.625
0.38,22-08-2023 18:11:27.914
-0.01,22-08-2023 18:11:28.046
-0.53,22-08-2023 18:11:28.199
0.07,22-08-2023 18:11:28.362
0.36,22-08-2023 18:11:28.569
0.05,22-08-2023 18:11:28.772
-0.09,22-08-2023 18:11:28.964
-0.18,22-08-2023 18:11:29.146
0.46,22-08-2023 18:11:29.280
0.35,22-08-2023 18:11:29.484
0.02,22-08-2023 18:11:29.663
-0.18,22-08-2023 18:11:29.873
0.16,22-08-2023 18:11:30.039
0.11,22-08-2023 18:11:30.291
-0.3,22-08-2023 18:11:30.407
0.38,22-08-2023 18:11:30.782
0.27,22-08-2023 18:11:30.905
-0.13,22-08-2023 18:11:31.076
-0.24,22-08-2023 18:11:31.247
0.09,22-08-2023 18:11:31.405
0.13,22-08-2023 18:11:31.593
-0.01,22-08-2023 18:11:31.794
-0.18,22-08-2023 18:11:31.966
-0.05,22-08-2023 18:11:32.127
-0.1,22-08-2023 18:11:32.322
-0.25,22-08-2023 18:11:32.486
0.24,22-08-2023 18:11:32.596
0.13,22-08-2023 18:11:32.789
-0.2,22-08-2023 18:11:32.960
0.13,22-08-2023 18:11:33.179
-0.03,22-08-2023 18:11:33.314
-0.1,22-08-2023 18:11:33.499
0.12,22-08-2023 18:11:33.677
-0.08,22-08-2023 18:11:33.880
-0.91,22-08-2023 18:11:34.082
0.02,22-08-2023 18:11:34.232
0.44,22-08-2023 18:11:34.427
0.01,22-08-2023 18:11:34.598
-0.49,22-08-2023 18:11:34.803
-0.3,22-08-2023 18:11:34.986
0.11,22-08-2023 18:11:35.167
-0.22,22-08-2023 18:11:35.325
-0.15,22-08-2023 18:11:35.509
-0.06,22-08-2023 18:11:35.800
-0.16,22-08-2023 18:11:35.910
-0.13,22-08-2023 18:11:36.085
-0.05,22-08-2023 18:11:36.280
-0.21,22-08-2023 18:11:36.441
-0.29,22-08-2023 18:11:36.608
0.03,22-08-2023 18:11:36.805
-0.1,22-08-2023 18:11:36.991
-0.08,22-08-2023 18:11:37.182
0.08,22-08-2023 18:11:37.384
-0.2,22-08-2023 18:11:37.537
-0.14,22-08-2023 18:11:37.708
-0.14,22-08-2023 18:11:38.160
-0.09,22-08-2023 18:11:38.161
-0.33,22-08-2023 18:11:38.293
-0.36,22-08-2023 18:11:38.461
0.12,22-08-2023 18:11:38.643
0.25,22-08-2023 18:11:38.840
-0.15,22-08-2023 18:11:39.018
-0.42,22-08-2023 18:11:39.179
-0.27,22-08-2023 18:11:39.394
-0.18,22-08-2023 18:11:39.546
0.12,22-08-2023 18:11:39.748
0.03,22-08-2023 18:11:39.941
-0.95,22-08-2023 18:11:40.123
-0.64,22-08-2023 18:11:40.296
0.35,22-08-2023 18:11:40.455
0.76,22-08-2023 18:11:40.743
-0.01,22-08-2023 18:11:40.853
-0.5,22-08-2023 18:11:41.033
0.85,22-08-2023 18:11:41.217
0.47,22-08-2023 18:11:41.412
-0.43,22-08-2023 18:11:41.575
-0.31,22-08-2023 18:11:41.764
0.08,22-08-2023 18:11:42.158
0.03,22-08-2023 18:11:42.158
0.01,22-08-2023 18:11:42.322
-0.18,22-08-2023 18:11:42.526
-0.24,22-08-2023 18:11:42.663
-0.57,22-08-2023 18:11:42.918
0.14,22-08-2023 18:11:43.047
0.48,22-08-2023 18:11:43.247
-0.08,22-08-2023 18:11:43.405
-0.51,22-08-2023 18:11:43.598
-0.22,22-08-2023 18:11:43.787
0.07,22-08-2023 18:11:43.979
0.12,22-08-2023 18:11:44.147
0.33,22-08-2023 18:11:44.306
-0.4,22-08-2023 18:11:44.608
-0.83,22-08-2023 18:11:44.703
-0.12,22-08-2023 18:11:44.862
0.02,22-08-2023 18:11:45.066
0.16,22-08-2023 18:11:45.234
-0.17,22-08-2023 18:11:45.425
-0.18,22-08-2023 18:11:45.939
-0.09,22-08-2023 18:11:45.939
0.6,22-08-2023 18:11:45.974
0.07,22-08-2023 18:11:46.148
-0.66,22-08-2023 18:11:46.347
-0.46,22-08-2023 18:11:46.526
0.37,22-08-2023 18:11:46.737
0.04,22-08-2023 18:11:46.877
-0.44,22-08-2023 18:11:47.081
0.02,22-08-2023 18:11:47.267
0.33,22-08-2023 18:11:47.447
-0.02,22-08-2023 18:11:47.677
-0.14,22-08-2023 18:11:47.897
-0.02,22-08-2023 18:11:47.977
0.46,22-08-2023 18:11:48.177
0.29,22-08-2023 18:11:48.365
-0.25,22-08-2023 18:11:48.551
-0.4,22-08-2023 18:11:48.741
-0.1,22-08-2023 18:11:49.220
0.21,22-08-2023 18:11:49.221
-0.08,22-08-2023 18:11:49.327
-0.23,22-08-2023 18:11:49.465
-0.06,22-08-2023 18:11:49.656
0.29,22-08-2023 18:11:49.832
0.28,22-08-2023 18:11:50.027
0.07,22-08-2023 18:11:50.177
-0.66,22-08-2023 18:11:50.421
-0.27,22-08-2023 18:11:50.545
-0.21,22-08-2023 18:11:50.744
0,22-08-2023 18:11:50.913
0.07,22-08-2023 18:11:51.118
0.05,22-08-2023 18:11:51.279
-0.18,22-08-2023 18:11:51.459
0.01,22-08-2023 18:11:51.670
0.19,22-08-2023 18:11:51.848
0.27,22-08-2023 18:11:52.033
-0.43,22-08-2023 18:11:52.196
-0.47,22-08-2023 18:11:52.492
0.1,22-08-2023 18:11:52.580
0.62,22-08-2023 18:11:52.755
0.1,22-08-2023 18:11:52.958
-0.83,22-08-2023 18:11:53.140
0.1,22-08-2023 18:11:53.328
0.35,22-08-2023 18:11:53.492
0.51,22-08-2023 18:11:53.691
-0.23,22-08-2023 18:11:53.989
-0.36,22-08-2023 18:11:54.108
-0.3,22-08-2023 18:11:54.409
-0.17,22-08-2023 18:11:54.409
0.22,22-08-2023 18:11:54.592
-0.09,22-08-2023 18:11:54.777
-0.39,22-08-2023 18:11:55.035
-1.15,22-08-2023 18:11:55.128
0.41,22-08-2023 18:11:55.335
0.33,22-08-2023 18:11:55.485
-0.47,22-08-2023 18:11:55.700
0.01,22-08-2023 18:11:55.887
-0.02,22-08-2023 18:11:56.064
0.07,22-08-2023 18:11:56.248
-0.34,22-08-2023 18:11:56.965
-0.12,22-08-2023 18:11:56.965
0.19,22-08-2023 18:11:57.023
0.1,22-08-2023 18:11:57.023
-0.2,22-08-2023 18:11:57.381
-0.16,22-08-2023 18:11:57.613
-0.13,22-08-2023 18:11:57.614
-0.21,22-08-2023 18:11:57.690
0.01,22-08-2023 18:11:57.878
-0.26,22-08-2023 18:11:58.059
